Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,50,Conventional,Baltimore/Washington,2024/12/15,1.215611683,1454158.711,521216.6702,140393.8449,827.0820818,791721.1136,694123.0626,64799.97253,3568.202318,29229.8761
Category,Weekly,49,Conventional,Baltimore/Washington,2024/12/08,1.107640078,1670884.908,587658.5965,145691.9305,857.1438879,936677.2374,845534.0492,54059.65635,8861.319645,28222.21217
Category,Weekly,48,Conventional,Baltimore/Washington,2024/12/01,1.243514957,1248673.82,434067.5267,114916.2053,444.400565,699245.6874,590149.6232,68895.75108,11749.64241,28450.67073
Category,Weekly,47,Conventional,Baltimore/Washington,2024/11/24,1.212035329,1430226.773,515520.0828,139330.1188,527.9654775,774848.6063,668514.6456,67065.90033,11991.55422,27276.5061
Category,Weekly,46,Conventional,Baltimore/Washington,2024/11/17,1.155819907,1592075.572,593549.5784,181188.2377,710.0364018,816627.719,708221.9806,65104.36425,13829.81487,29471.55937
Category,Weekly,45,Conventional,Baltimore/Washington,2024/11/10,1.204228113,1564124.244,529586.9142,144714.6416,527.149657,889295.5386,779112.4076,71305.69261,12495.482,26381.95641
Category,Weekly,44,Conventional,Baltimore/Washington,2024/11/03,1.184268332,1548563.187,567987.2314,166222.8342,570.3797614,813782.7418,720752.0059,57081.84116,10657.61121,25291.28356
Category,Weekly,43,Conventional,Baltimore/Washington,2024/10/27,1.227409068,1559351.561,558474.7816,186342.7543,638.3332463,813895.692,696489.351,67146.89334,14864.26245,35395.18522
Category,Weekly,42,Conventional,Baltimore/Washington,2024/10/20,1.254910052,1568232.124,580980.3487,168845.5822,551.0805827,817855.113,711935.5162,65306.10463,12147.50175,28465.99042
Category,Weekly,41,Conventional,Baltimore/Washington,2024/10/13,1.237290843,1591731.659,552762.2922,175206.1819,486.113044,863277.072,773594.6294,51894.34523,12838.09499,24950.00237
Category,Weekly,40,Conventional,Baltimore/Washington,2024/10/06,1.285477088,1603252.792,522801.9389,160517.8498,518.9529682,919414.05,834067.7597,45434.3901,11625.19445,28286.70574
Category,Weekly,39,Conventional,Baltimore/Washington,2024/09/29,1.295493477,1564791.91,542003.9866,168262.6772,590.7238137,853934.522,756154.0897,49376.45782,15903.90966,32500.06482
Category,Weekly,38,Conventional,Baltimore/Washington,2024/09/22,1.298414235,1495786.155,480678.9587,193982.5285,584.0391708,820540.6281,703382.454,68374.59683,15693.74131,33089.83596
Category,Weekly,37,Conventional,Baltimore/Washington,2024/09/15,1.265858745,1648965.513,608000.8619,187288.8242,408.815518,853267.0118,743014.2919,65576.93721,16087.37111,28588.41158
Category,Weekly,36,Conventional,Baltimore/Washington,2024/09/08,1.289381565,1545376.594,504012.9011,189519.1424,697.8571084,851146.6939,770630.4229,36044.53926,15072.83181,29398.89987
Category,Weekly,35,Conventional,Baltimore/Washington,2024/09/01,1.247450646,1603919.629,503136.3004,195088.0462,1433.756528,904261.5263,825473.0044,36357.86722,11070.28566,31360.36905
Category,Weekly,34,Conventional,Baltimore/Washington,2024/08/25,1.264149375,1582489.734,569665.3141,211576.7026,1637.789214,799609.9283,720851.3801,32970.85936,9369.356939,36418.33194
Category,Weekly,33,Conventional,Baltimore/Washington,2024/08/18,1.221352566,1566841.751,533581.7229,213722.8108,1744.311548,817792.9053,739265.6824,33756.26972,10627.82898,34143.12423
Category,Weekly,32,Conventional,Baltimore/Washington,2024/08/11,1.22218936,1535646.702,481272.3217,187162.5624,1744.79615,865467.0222,784287.766,34090.35529,12927.84568,34161.05523
Category,Weekly,31,Conventional,Baltimore/Washington,2024/08/04,1.226510683,1523706.203,529607.1083,196500.3423,1112.585946,796486.1665,719724.807,33270.21757,9690.174731,33800.96716
Category,Weekly,30,Conventional,Baltimore/Washington,2024/07/28,1.240277374,1503803.933,533133.9068,206623.2881,523.6133254,763523.1246,685378.919,32524.24367,12196.18336,33423.77853
Category,Weekly,29,Conventional,Baltimore/Washington,2024/07/21,1.238448902,1559086.115,528292.5465,215521.9114,580.6309511,814691.0263,727172.0441,35482.90645,11627.92729,40408.14849
Category,Weekly,28,Conventional,Baltimore/Washington,2024/07/14,1.215180897,1626307.332,589190.2695,209965.515,1051.531073,826100.0167,745142.7983,28695.56096,8277.780611,43983.87687
Category,Weekly,27,Conventional,Baltimore/Washington,2024/07/07,1.337934532,1486392.659,535565.3673,201291.699,1635.813978,747899.7787,662705.3144,31109.3109,26725.89488,27359.25849
Category,Weekly,26,Conventional,Baltimore/Washington,2024/06/30,1.343194506,1487730.709,480285.0061,202181.9089,1068.118786,804195.675,684564.1935,55623.80408,31054.07825,32953.59924
Category,Weekly,25,Conventional,Baltimore/Washington,2024/06/23,1.340945184,1476958.975,483195.3306,180874.0765,1484.167529,811405.4005,654234.032,94810.71004,24472.38809,37888.27041
Category,Weekly,24,Conventional,Baltimore/Washington,2024/06/16,1.315801754,1515820.35,502596.5499,186507.1078,1219.184257,825497.5079,705953.9019,65680.39146,20336.06067,33527.15387
Category,Weekly,23,Conventional,Baltimore/Washington,2024/06/09,1.232200122,1607026.39,505912.3968,196821.4451,1278.237525,903014.311,781259.8503,66900.32842,19349.70803,35504.42422
Category,Weekly,22,Conventional,Baltimore/Washington,2024/06/02,1.288468851,1568372.901,510969.122,196271.8386,1988.989372,859142.9506,740095.3265,71195.54955,18632.82013,29219.25446
Category,Weekly,21,Conventional,Baltimore/Washington,2024/05/26,1.371551665,1518721.867,486231.5082,185195.0351,1555.407879,845739.9163,717879.8508,77792.47629,19214.10246,30853.4867
Category,Weekly,20,Conventional,Baltimore/Washington,2024/05/19,1.311381346,1593153.508,501543.7147,180387.9311,1271.446639,909950.4152,783241.8524,75319.55264,15900.07091,35488.93933
Category,Weekly,19,Conventional,Baltimore/Washington,2024/05/12,1.245740248,1723813.717,572073.0588,206112.2181,1465.385438,944163.0544,843747.8902,52111.26283,18426.60622,29877.2952
Category,Weekly,18,Conventional,Baltimore/Washington,2024/05/05,1.177725138,1955839.595,698953.709,274009.8413,1596.743457,981279.301,847832.0577,90256.44658,17089.9673,26100.82947
Category,Weekly,17,Conventional,Baltimore/Washington,2024/04/28,1.221096449,1775794.277,589486.7336,187157.7368,1637.474077,997512.3327,852319.6759,94176.23645,22669.41348,28347.00683
Category,Weekly,16,Conventional,Baltimore/Washington,2024/04/21,1.177698481,1883388.997,632416.095,209246.3508,1425.269769,1040301.282,927715.4677,64341.6345,21805.00081,26439.17856
Category,Weekly,15,Conventional,Baltimore/Washington,2024/04/14,1.191860973,1710178.275,563173.1246,187110.1079,1514.65943,958380.3832,827077.9573,86034.81236,18132.13946,27135.47412
Category,Weekly,14,Conventional,Baltimore/Washington,2024/04/07,1.113973661,1898170.605,629037.6989,187806.9275,2901.882577,1078424.096,962876.1034,73283.53573,16835.1602,25429.29651
Category,Weekly,13,Conventional,Baltimore/Washington,2024/03/31,1.1325323,1649990.58,577871.5404,184776.6236,2971.913986,884370.5015,746451.4166,94795.93227,16897.18124,26225.97143
Category,Weekly,12,Conventional,Baltimore/Washington,2024/03/24,1.123450768,1739068.333,585868.3447,186734.0653,3140.038645,963325.8844,839800.6354,79656.28497,17022.78811,26846.17596
Category,Weekly,11,Conventional,Baltimore/Washington,2024/03/17,1.067738019,1820510.964,635584.1766,220191.7971,3233.803105,961501.1874,838307.1957,80264.5351,16912.73423,26016.72234
Category,Weekly,10,Conventional,Baltimore/Washington,2024/03/10,1.100954152,1805541.119,609543.3078,200266.2763,2989.055762,992742.4789,882585.7827,63214.94319,17823.71031,29118.04273
Category,Weekly,9,Conventional,Baltimore/Washington,2024/03/03,1.059593075,1856914.243,595795.3789,196089.838,2778.474996,1062250.551,950286.6868,67811.50392,17644.16675,26508.19385
Category,Weekly,8,Conventional,Baltimore/Washington,2024/02/25,1.122655373,1680283.178,563480.2033,190061.3739,3030.070249,923711.5309,795450.7557,79927.16073,19839.09653,28494.51796
Category,Weekly,7,Conventional,Baltimore/Washington,2024/02/18,1.11306594,1725469.462,660196.4656,211217.4277,2798.399291,851257.1694,715926.6559,82069.84026,21157.01579,32103.6575
Category,Weekly,6,Conventional,Baltimore/Washington,2024/02/11,1.062189708,1915757.097,762950.3623,231193.3546,3141.658949,918471.7208,787690.9137,84829.39957,18715.01309,27236.39452
Category,Weekly,5,Conventional,Baltimore/Washington,2024/02/04,1.095546334,1786355.049,703636.9358,193968.517,2358.654885,886390.9414,753730.6241,79089.13765,26251.56028,27319.61927
Category,Weekly,4,Conventional,Baltimore/Washington,2024/01/28,1.084319459,1616233.82,560721.9554,183235.6625,2765.369616,869510.8323,694765.4904,120149.1289,25906.02622,28690.18668
Category,Weekly,3,Conventional,Baltimore/Washington,2024/01/21,1.065830328,1703275.404,640243.4342,214401.1243,2534.285973,846096.5594,714137.2069,75037.70858,28817.20083,28104.44307
Category,Weekly,2,Conventional,Baltimore/Washington,2024/01/14,1.060393215,1726459.292,640199.2248,197252.1415,2417.966672,886589.9591,732981.3448,96677.87175,27153.87286,29776.86972
Category,Weekly,1,Conventional,Baltimore/Washington,2024/01/07,1.044588154,1675248.296,576718.1935,200601.445,3295.351959,894633.3056,776814.8115,68303.41499,22471.21827,27043.86086
Category,Weekly,52,Conventional,Birmingham/Montgomery,2024/12/29,1.102930467,332244.9361,201672.3282,8060.056253,588.2438089,121924.3078,94779.75221,24301.74953,746.6036617,2096.202418
Category,Weekly,51,Conventional,Birmingham/Montgomery,2024/12/22,1.145315403,341848.4024,214514.7327,8020.083607,552.4567609,118761.1293,85787.07948,30548.76468,533.1134146,1892.171716
Category,Weekly,50,Conventional,Birmingham/Montgomery,2024/12/15,1.103756171,344997.418,206546.7763,9064.17306,264.8839193,129121.5847,102192.604,24613.61932,355.55625,1959.805168
Category,Weekly,49,Conventional,Birmingham/Montgomery,2024/12/08,1.094452971,368567.0384,220988.1443,8759.950653,216.7091605,138602.2342,114650.9952,18632.32342,401.23125,4917.684322
Category,Weekly,48,Conventional,Birmingham/Montgomery,2024/12/01,1.081446759,317062.3369,205577.8505,7210.691365,47.14913356,104226.6459,83308.87373,18034.73112,299.25,2583.791077
Category,Weekly,47,Conventional,Birmingham/Montgomery,2024/11/24,1.070894084,359031.0535,225128.7601,6490.839135,48.54614494,127362.9081,104303.6711,20754.70538,262.63125,2041.90031
Category,Weekly,46,Conventional,Birmingham/Montgomery,2024/11/17,1.086499915,397294.4837,262926.6844,7507.166924,39.22746647,126821.4049,97255.00096,23142.76306,371.7,6051.940934
Category,Weekly,45,Conventional,Birmingham/Montgomery,2024/11/10,1.074018491,397949.0349,260112.8582,7987.827685,46.00503822,129802.344,101237.0432,25574.5875,347.68125,2643.031992
Category,Weekly,44,Conventional,Birmingham/Montgomery,2024/11/03,1.071735805,397877.0454,258133.3976,7716.985323,41.90969949,131984.7527,106159.8388,22035.69375,398.86875,3390.351483
Category,Weekly,43,Conventional,Birmingham/Montgomery,2024/10/27,1.09545474,385233.778,255435.0688,5380.980589,62.0329873,124355.6957,103394.6007,18155.41875,335.08125,2470.594961
Category,Weekly,42,Conventional,Birmingham/Montgomery,2024/10/20,1.119393636,387082.7593,258003.9716,9420.644991,54.8099998,119603.3327,95974.63304,19887.7875,385.875,3355.037174
Category,Weekly,41,Conventional,Birmingham/Montgomery,2024/10/13,1.14367888,391094.6514,250615.8613,14946.7051,119.6176614,125412.4673,99533.95455,23027.025,468.95625,2382.531469
Category,Weekly,40,Conventional,Birmingham/Montgomery,2024/10/06,1.174375935,399758.8738,256896.3765,11977.00552,75.53628726,130809.9555,101878.825,25199.34375,552.825,3178.961757
Category,Weekly,39,Conventional,Birmingham/Montgomery,2024/09/29,1.12896868,420879.325,260387.8532,12160.42623,68.03999995,148263.0056,120199.8682,24140.94375,488.64375,3433.549866
Category,Weekly,38,Conventional,Birmingham/Montgomery,2024/09/22,1.145713305,412558.4375,277212.9404,6595.952719,53.71733387,128695.8271,101517.3253,23526.5625,433.51875,3218.420555
Category,Weekly,37,Conventional,Birmingham/Montgomery,2024/09/15,1.135751086,393662.2693,237186.1631,8426.256198,85.3718958,147964.4781,117717.1813,26478.50625,452.025,3316.765615
Category,Weekly,36,Conventional,Birmingham/Montgomery,2024/09/08,1.158267155,383857.0157,226729.9511,8662.739642,65.36617411,148398.9587,126740.5061,18649.8375,440.2125,2568.402582
Category,Weekly,35,Conventional,Birmingham/Montgomery,2024/09/01,1.217519984,380138.0314,234542.1318,7466.067692,58.33888439,138071.493,112064.464,23295.69375,311.45625,2399.878954
Category,Weekly,34,Conventional,Birmingham/Montgomery,2024/08/25,1.234763437,391475.5432,237260.6989,10317.41806,143.1210914,143754.3052,106002.17,34594.21875,248.85,2909.066469
Category,Weekly,33,Conventional,Birmingham/Montgomery,2024/08/18,1.16614803,385073.2855,220608.6754,11664.55269,64.52658301,152735.5308,114979.0087,34817.61475,376.03125,2562.876106
Category,Weekly,32,Conventional,Birmingham/Montgomery,2024/08/11,1.163638819,401623.793,235148.3523,9200.708728,48.98472331,157225.7472,135889.1648,18069.58125,680.4,2586.601117
Category,Weekly,31,Conventional,Birmingham/Montgomery,2024/08/04,1.143005206,399667.2224,219930.5111,15604.36412,121.3988925,164010.9483,131492.1082,23869.3875,5846.00625,2803.446291
Category,Weekly,30,Conventional,Birmingham/Montgomery,2024/07/28,1.187518676,398509.8214,211376.6748,35079.81089,62.58000053,151990.7558,129057.2125,14049.13125,6267.31875,2617.093282
Category,Weekly,29,Conventional,Birmingham/Montgomery,2024/07/21,1.214073235,380569.6794,198436.7363,39744.04957,24.32610574,142364.5674,106755.0075,32844.39375,234.675,2530.491206
Category,Weekly,28,Conventional,Birmingham/Montgomery,2024/07/14,1.328027102,382001.2876,201275.864,37673.74252,19.47944645,143032.2017,107644.278,32442.50625,187.425,2757.992463
Category,Weekly,27,Conventional,Birmingham/Montgomery,2024/07/07,1.420612904,370716.0318,233888.1789,21651.36732,41.73259034,115134.7529,84929.07107,27402.23344,179.15625,2624.292134
Category,Weekly,26,Conventional,Birmingham/Montgomery,2024/06/30,1.248701817,391750.6707,255351.9027,12066.48201,28.37767549,124303.9084,100701.5977,20781.03398,270.9,2550.37666
Category,Weekly,25,Conventional,Birmingham/Montgomery,2024/06/23,1.205744444,389818.1551,265379.6997,7670.887552,69.2762284,116698.2917,92376.35987,21904.42484,198.45,2219.057
Category,Weekly,24,Conventional,Birmingham/Montgomery,2024/06/16,1.161439556,394511.4605,263332.406,10443.04888,18.36523874,120717.6404,94022.78975,23682.60664,245.30625,2766.937757
Category,Weekly,23,Conventional,Birmingham/Montgomery,2024/06/09,1.153960687,403615.336,273746.2424,9965.625495,21.5264725,119881.9417,96388.65225,20506.92255,206.71875,2779.648123
Category,Weekly,22,Conventional,Birmingham/Montgomery,2024/06/02,1.140106972,402797.3213,280866.3485,6530.79031,40.6948919,115359.4876,97617.11774,15121.96174,192.9375,2427.470587
Category,Weekly,21,Conventional,Birmingham/Montgomery,2024/05/26,1.155191797,408144.2602,281353.008,9966.212792,66.98221367,116758.0572,93423.41223,20739.42763,140.56875,2454.648616
Category,Weekly,20,Conventional,Birmingham/Montgomery,2024/05/19,1.144193289,407894.3603,277144.8493,11677.08683,60.97596953,119011.4481,95555.72854,20628.01519,176.4,2651.304384
Category,Weekly,19,Conventional,Birmingham/Montgomery,2024/05/12,1.117087887,407548.6236,277323.7308,12103.71739,40.47102625,118080.7044,94814.70569,20804.14918,198.84375,2263.005781
Category,Weekly,18,Conventional,Birmingham/Montgomery,2024/05/05,0.988474123,512678.0358,373182.6995,18823.1865,49.63287886,120622.517,96423.17051,21471.92857,281.1375,2446.280414
Category,Weekly,17,Conventional,Birmingham/Montgomery,2024/04/28,1.1206511,414453.668,279156.355,10912.11695,15.42622815,124369.7698,103466.1461,18139.99205,293.34375,2470.287914
Category,Weekly,16,Conventional,Birmingham/Montgomery,2024/04/21,1.098626635,423398.7775,278434.64,14141.86341,36.9008111,130785.3732,107990.0501,20059.40225,288.225,2447.695943
Category,Weekly,15,Conventional,Birmingham/Montgomery,2024/04/14,1.052535658,419721.4602,278079.8964,15817.93238,108.8281663,125714.8032,100030.7052,22583.79564,353.19375,2747.108594
Category,Weekly,14,Conventional,Birmingham/Montgomery,2024/04/07,1.051705344,430350.439,279009.8478,8831.568644,526.3650053,141982.6576,118543.5662,20836.32629,276.4125,2326.352594
Category,Weekly,13,Conventional,Birmingham/Montgomery,2024/03/31,1.028449375,412429.6663,281345.2046,10045.02924,535.2847756,120504.1476,93334.98235,24593.48412,242.94375,2332.737408
Category,Weekly,12,Conventional,Birmingham/Montgomery,2024/03/24,0.984315456,427345.4791,287417.7503,8865.133694,442.7519582,130619.8432,106355.2926,21505.5002,344.925,2414.125348
Category,Weekly,11,Conventional,Birmingham/Montgomery,2024/03/17,0.958662085,437508.3307,301411.017,5454.28633,566.3603755,130076.667,105809.7824,21765.54106,193.4237329,2307.91986
Category,Weekly,10,Conventional,Birmingham/Montgomery,2024/03/10,0.958556734,440490.9703,304773.6254,6071.393937,541.9736969,129103.9774,108621.3806,17921.21391,260.8736711,2300.509221
Category,Weekly,9,Conventional,Birmingham/Montgomery,2024/03/03,0.944602652,435939.8136,291858.3478,5166.530545,634.4018937,138280.5334,112780.1135,22053.91009,559.4919285,2887.017806
Category,Weekly,8,Conventional,Birmingham/Montgomery,2024/02/25,0.963805905,422260.1841,289823.0153,6584.51903,633.1500036,125219.4998,103817.5398,16961.04814,1379.669889,3061.241889
Category,Weekly,7,Conventional,Birmingham/Montgomery,2024/02/18,0.936952867,416398.8179,290990.0073,6608.788917,755.0550097,118044.9667,96787.95002,16827.27727,1638.987068,2790.752316
Category,Weekly,6,Conventional,Birmingham/Montgomery,2024/02/11,0.883850575,488367.3607,356058.4351,8675.07996,802.3777218,122831.4679,93727.30112,24599.33019,1484.886923,3019.949663
Category,Weekly,5,Conventional,Birmingham/Montgomery,2024/02/04,0.892360011,452971.0092,326132.0158,8957.343657,722.1692935,117159.4804,93753.42596,19020.02145,27.5625,4358.470541
